budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,80271,"[{""id"": 10683, ""name"": ""coming of age""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 165317, ""name"": ""based on film""}, {""id"": 178945, ""name"": ""working mom""}, {""id"": 187056, ""name"": ""woman director""}]",en,LOL,"In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.",31.763201000000002,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""PIC Agency"", ""id"": 84637}, {""name"": ""Lol Productions"", ""id"": 84638}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10-02-12,0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"You can change your status, but not your heart.",LOL,5.9,881
12000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,11027,"[{""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 718, ""name"": ""confession""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 207268, ""name"": ""neo-noir""}]",en,The Postman Always Rings Twice,This remake of the 1946 movie of the same name accounts an affair between a seedy drifter and a seductive wife of a roadside cafe owner. This begins a chain of events that culminates in murder. Based on a novel by James M. Cain.,6.803763000000001,"[{""name"": ""Lorimar Film Entertainment"", ""id"": 1176}, {""name"": ""CIP Filmproduktion GmbH"", ""id"": 14309}, {""name"": ""Northstar International"", ""id"": 21541}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",20-03-81,0,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You Will Feel The Heat,The Postman Always Rings Twice,6.4,110
0,"[{""id"": 35, ""name"": ""Comedy""}]",,142132,"[{""id"": 187056, ""name"": ""woman director""}]",en,Sugar Town,"Look at the lives of struggling L.A. scene rock stars follows main character, Gwen, on her quest for the top. Working as an assistant to a film production designer, she tries to steal her boy friend who is a music producer by offering sexual favors. The producer meanwhile is trying to orchestrate a comeback for a former glam band comprised of Michael Des Barres, John Taylor and Martin Kemp. Rosanna Arquette plays the former movie star wife of the lead singer, who is fretting because she has just been offered the role as the mother of one of the new ingenious. Beverly D'Angelo also shows up as a millionairess who agrees to bankroll the group, but only if she gets a roll in the hay with the lead singer. All of the career problems, including drug proclivity, are represented in this film.",0.375423,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""October Films"", ""id"": 236}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-09-99,0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Sugar Town,5.5,2
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",,10678,"[{""id"": 378, ""name"": ""prison""}, {""id"": 1594, ""name"": ""ex-boyfriend""}, {""id"": 3848, ""name"": ""support""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10909, ""name"": ""lawyer""}]",en,Bringing Down the House,"Straight-laced lawyer, Peter Sanderson (Steve Martin) meets and falls in love with online chat friend ""Lawyer-Girl"", Charlene Morton (Queen Latifah), only to discover she's a convicted bank robber. Charlene escapes from jail and comes looking for Peter to help clear her name.",8.351385,"[{""name"": ""Hyde Park Films"", ""id"": 1172}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-03-03,132675402,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"Everything he needed to know about life, she learned in prison.",Bringing Down the House,5.4,183
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",,55903,[],fr,Betty Fisher et autres histoires,"Grieving after the death of her young son Joseph, novelist Betty Fisher enters a dark depression. Hoping to bring her out of it, her mother Margot arranges to kidnap another child, Jose, to replace the son Betty lost. Although she knows it's wrong, Betty accepts Jose as her new son. Meanwhile, Jose's mother Carole is looking for her son with the help of her boyfriend Francois and some of his criminal cohorts.",0.024186000000000003,[],[],01-09-01,0,103.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Crimes of passion are not always between lovers.,Betty Fisher and Other Stories,7.0,3
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.foxsearchlight.com/site/thehistoryboys/,8618,"[{""id"": 237, ""name"": ""gay""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 2470, ""name"": ""education""}, {""id"": 2866, ""name"": ""exam""}, {""id"": 6278, ""name"": ""scholarship""}, {""id"": 8095, ""name"": ""oxford""}, {""id"": 8103, ""name"": ""cambridge""}, {""id"": 9682, ""name"": ""history""}, {""id"": 10181, ""name"": ""based on play""}, {""id"": 12105, ""name"": ""student""}, {""id"": 185413, ""name"": ""boys' school""}, {""id"": 193547, ""name"": ""teachers and students""}, {""id"": 208289, ""name"": ""1980s""}]",en,The History Boys,"The story of an unruly class of bright, funny history students at a Yorkshire grammar school in pursuit of an undergraduate place at Oxford or Cambridge. Bounced between their maverick English master, a young and shrewd teacher hired to up their test scores, a grossly out-numbered history teacher, and a headmaster obsessed with results, the boys attempt to pass.",3.7716519999999996,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""UK Film Council"", ""id"": 2452}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",02-10-06,13401952,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,History. It's just one bloody thing after another.,The History Boys,6.6,66
9400000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,11576,"[{""id"": 271, ""name"": ""competition""}, {""id"": 378, ""name"": ""prison""}, {""id"": 387, ""name"": ""california""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 3923, ""name"": ""humor""}, {""id"": 6310, ""name"": ""national park""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9253, ""name"": ""slapstick""}, {""id"": 10594, ""name"": ""money""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 40870, ""name"": ""race""}, {""id"": 179507, ""name"": ""cash""}, {""id"": 230809, ""name"": ""planes""}, {""id"": 232607, ""name"": ""funny""}]",en,"It's a Mad, Mad, Mad, Mad World","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",14.562991,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Casey Productions"", ""id"": 8040}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-11-63,60000000,163.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The biggest entertainment ever to rock the screen with laughter!,"It's a Mad, Mad, Mad, Mad World",7.0,140
7200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,46138,"[{""id"": 173959, ""name"": ""machinist""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 186781, ""name"": ""equal pay""}, {""id"": 186782, ""name"": ""discrimination""}, {""id"": 186783, ""name"": ""government minister""}, {""id"": 186784, ""name"": ""sewing machine""}]",en,Made in Dagenham,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",6.138802,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""HanWay Films"", ""id"": 2395}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Audley Films LLP"", ""id"": 5729}, {""name"": ""Lipsync Productions"", ""id"": 9987}, {""name"": ""Number 9 Films"", ""id"": 11752}, {""name"": ""BMS Finance"", ""id"": 11963}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",11-09-10,0,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In the fight for equal rights, an ordinary woman achieves something extraordinary.",Made in Dagenham,6.6,94
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,11622,"[{""id"": 1533, ""name"": ""isolation""}, {""id"": 1815, ""name"": ""atomic bomb""}, {""id"": 2321, ""name"": ""bunker""}, {""id"": 4917, ""name"": ""shelter""}]",en,Blast from the Past,"Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",8.737058,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Forge"", ""id"": 2980}, {""name"": ""Midnight Sun Pictures"", ""id"": 17887}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-02-99,40263020,112.0,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,She'd never met anyone like him. He's never met anyone... Period.,Blast from the Past,6.3,245
175000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.monstersvsaliens.com/,15512,"[{""id"": 9951, ""name"": ""alien""}, {""id"": 10891, ""name"": ""giant robot""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",36.167578000000006,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-03-09,381509870,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When aliens attack, monsters fight back.",Monsters vs Aliens,6.0,1423
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,192136,"[{""id"": 378, ""name"": ""prison""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5856, ""name"": ""nelson mandela""}, {""id"": 6165, ""name"": ""historical figure""}]",en,Mandela: Long Walk to Freedom,A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.,15.509570000000002,"[{""name"": ""Distant Horizons"", ""id"": 1066}, {""name"": ""Film Afrika Worldwide"", ""id"": 4792}, {""name"": ""Videovision Entertainment"", ""id"": 5031}, {""name"": ""Pathe"", ""id"": 7396}, {""name"": ""Origin Pictures"", ""id"": 8088}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",06-12-13,27330000,141.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""af"", ""name"": ""Afrikaans""}, {""iso_639_1"": ""xh"", ""name"": """"}]",Released,It is an ideal for which I am prepared to die.,Mandela: Long Walk to Freedom,6.5,224
11000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",https://www.facebook.com/alienanthology/,348,"[{""id"": 803, ""name"": ""android""}, {""id"": 1825, ""name"": ""countdown""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 1828, ""name"": ""space suit""}, {""id"": 1829, ""name"": ""beheading""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6016, ""name"": ""biology""}, {""id"": 7956, ""name"": ""cowardice""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9882, ""name"": ""space""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 157634, ""name"": ""parasite""}, {""id"": 181034, ""name"": ""h. r. giger""}, {""id"": 226177, ""name"": ""xenomorph""}]",en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",94.184658,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Brandywine Productions"", ""id"": 19747}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",25-05-79,104931801,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,In space no one can hear you scream.,Alien,7.9,4470
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",,9350,"[{""id"": 2805, ""name"": ""rocky mountains""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4702, ""name"": ""suitcase""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 159212, ""name"": ""mountain climbing""}, {""id"": 229053, ""name"": ""mountain""}]",en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",26.199089999999998,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""RCS Video"", ""id"": 23246}, {""name"": ""Cliffhanger Productions"", ""id"": 45728}, {""name"": ""Pioneer"", ""id"": 45729}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",28-05-93,255000211,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The height of adventure.,Cliffhanger,6.1,588
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,76203,"[{""id"": 1294, ""name"": ""whip""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3136, ""name"": ""plantation""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 15189, ""name"": ""violin player""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 190477, ""name"": ""cotton""}, {""id"": 197643, ""name"": ""slave owner""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 209069, ""name"": ""sold into slavery""}, {""id"": 209070, ""name"": ""abolitionist""}]",en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",95.9229,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",18-10-13,187000000,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The extraordinary true story of Solomon Northup,12 Years a Slave,7.9,3674
